"Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalPrice,Year,Month,MonthYear"
"531247,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,6,2010-11-07 10:57:00,0.85,16923,United Kingdom,5.1,2010,2010-11,2010-11-01"
"537135,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2010-12-05 12:35:00,3.75,17059,United Kingdom,7.5,2010,2010-12,2010-12-01"
"531672,21213,PACK OF 72 SKULL CAKE CASES,4,2010-11-09 11:41:00,0.55,14467,United Kingdom,2.2,2010,2010-11,2010-11-01"
"531770,22180,RETROSPOT LAMP,1,2010-11-09 14:13:00,9.95,14452,United Kingdom,9.95,2010,2010-11,2010-11-01"
"532299,20668,DISCO BALL CHRISTMAS DECORATION,96,2010-11-11 13:53:00,0.12,17954,United Kingdom,11.52,2010,2010-11,2010-11-01"
"516107,48189,DOORMAT FRIENDSHIP,1,2010-07-16 12:44:00,7.49,17611,United Kingdom,7.49,2010,2010-07,2010-07-01"
"518894,21157,RED SPOTTY WASHBAG,2,2010-08-12 13:24:00,2.1,12835,United Kingdom,4.2,2010,2010-08,2010-08-01"
"507152,20726,LUNCH BAG WOODLAND,10,2010-05-06 13:21:00,1.65,17739,United Kingdom,16.5,2010,2010-05,2010-05-01"
"501907,20983,12 PENCILS TALL TUBE RED SPOTTY,3,2010-03-21 16:13:00,0.85,13451,United Kingdom,2.55,2010,2010-03,2010-03-01"
"528667,22178,VICTORIAN GLASS HANGING T-LIGHT,18,2010-10-24 12:46:00,1.25,17871,United Kingdom,22.5,2010,2010-10,2010-10-01"
"501689,20675,BLUE SPOTTY BOWL,8,2010-03-18 17:05:00,1.25,15738,United Kingdom,10.0,2010,2010-03,2010-03-01"
"495401,20719,WOODLAND CHARLOTTE BAG,10,2010-01-25 09:38:00,0.85,14329,United Kingdom,8.5,2010,2010-01,2010-01-01"
"521116,21212,PACK OF 72 RETRO SPOT CAKE CASES,120,2010-09-02 11:34:00,0.42,17695,United Kingdom,50.4,2010,2010-09,2010-09-01"
"490118,21542,WOODLAND WATER TRANSFER TATTOOS,4,2009-12-03 17:46:00,0.85,17851,United Kingdom,3.4,2009,2009-12,2009-12-01"
"535788,21724,PANDA AND BUNNIES STICKER SHEET,1,2010-11-28 14:15:00,0.85,16595,United Kingdom,0.85,2010,2010-11,2010-11-01"
"525576,85152,HAND OVER THE CHOCOLATE   SIGN,24,2010-10-06 10:40:00,2.1,13012,United Kingdom,50.400000000000006,2010,2010-10,2010-10-01"
"526399,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,2010-10-11 13:35:00,0.85,15439,United Kingdom,20.4,2010,2010-10,2010-10-01"
"490401,85142,JARDIN ETCHED GLASS GINGER JAR,1,2009-12-06 10:51:00,7.95,17150,United Kingdom,7.95,2009,2009-12,2009-12-01"
"534623,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,5,2010-11-23 12:48:00,0.42,15506,United Kingdom,2.1,2010,2010-11,2010-11-01"
"496912,85206B,PINK FELT EASTER EGG BASKET,12,2010-02-04 15:15:00,1.65,16986,United Kingdom,19.8,2010,2010-02,2010-02-01"
"532681,47599B,BLUE PARTY BAGS,2,2010-11-14 12:36:00,2.1,17561,United Kingdom,4.2,2010,2010-11,2010-11-01"
"510662,21621,VINTAGE UNION JACK BUNTING,2,2010-06-02 14:48:00,8.5,17096,United Kingdom,17.0,2010,2010-06,2010-06-01"
"492801,21908,CHOCOLATE THIS WAY METAL SIGN,1,2009-12-20 12:04:00,2.1,17231,United Kingdom,2.1,2009,2009-12,2009-12-01"
"527283,21724,PANDA AND BUNNIES STICKER SHEET,24,2010-10-15 13:42:00,0.85,15651,United Kingdom,20.4,2010,2010-10,2010-10-01"
"528377,21807,WHITE CHRISTMAS STAR DECORATION,6,2010-10-21 17:38:00,0.42,15998,United Kingdom,2.52,2010,2010-10,2010-10-01"
"497625,21240,BLUE  SPOTTY CUP,8,2010-02-11 12:47:00,0.85,15738,United Kingdom,6.8,2010,2010-02,2010-02-01"
"526865,22408,MONEY BOX CONFECTIONERY DESIGN,1,2010-10-13 13:12:00,1.25,15356,United Kingdom,1.25,2010,2010-10,2010-10-01"
"513801,85099B,JUMBO BAG RED RETROSPOT,10,2010-06-29 08:28:00,1.95,13577,United Kingdom,19.5,2010,2010-06,2010-06-01"
"498724,21974,SET OF 36 PAISLEY FLOWER DOILIES,144,2010-02-22 14:59:00,1.25,13340,United Kingdom,180.0,2010,2010-02,2010-02-01"
"533986,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2010-11-19 13:52:00,2.95,18036,United Kingdom,2.95,2010,2010-11,2010-11-01"
"505973,47590A,BLUE HAPPY BIRTHDAY BUNTING,9,2010-04-26 17:16:00,5.45,14465,United Kingdom,49.05,2010,2010-04,2010-04-01"
"524747,22744,MAKE YOUR OWN MONSOON CARD KIT,6,2010-09-30 14:46:00,2.95,14156,EIRE,17.700000000000003,2010,2010-09,2010-09-01"
"526910,22575,METAL MERRY CHRISTMAS WREATH,24,2010-10-13 15:37:00,1.95,15351,United Kingdom,46.8,2010,2010-10,2010-10-01"
"528336,22561,WOODEN SCHOOL COLOURING SET,3,2010-10-21 13:57:00,1.65,15995,United Kingdom,4.949999999999999,2010,2010-10,2010-10-01"
"530544,22574,HEART WOODEN CHRISTMAS DECORATION,60,2010-11-03 13:13:00,0.85,14646,Netherlands,51.0,2010,2010-11,2010-11-01"
"526089,22025,RING OF ROSES BIRTHDAY CARD,12,2010-10-08 12:14:00,0.42,15281,United Kingdom,5.04,2010,2010-10,2010-10-01"
"526513,22911,PAPER CHAIN KIT LONDON,2,2010-10-12 11:04:00,2.95,15039,United Kingdom,5.9,2010,2010-10,2010-10-01"
"534141,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2010-11-21 12:21:00,4.95,16791,United Kingdom,9.9,2010,2010-11,2010-11-01"
"501176,21679,SKULLS  STICKERS,12,2010-03-15 11:00:00,0.85,14857,United Kingdom,10.2,2010,2010-03,2010-03-01"
"520041,40016,CHINESE DRAGON PAPER LANTERNS,48,2010-08-23 14:12:00,0.42,13081,United Kingdom,20.16,2010,2010-08,2010-08-01"
"520362,22379,RECYCLING BAG RETROSPOT,3,2010-08-25 13:46:00,2.1,17841,United Kingdom,6.300000000000001,2010,2010-08,2010-08-01"
"506693,20713,JUMBO BAG OWLS,10,2010-05-02 12:13:00,1.95,15795,United Kingdom,19.5,2010,2010-05,2010-05-01"
"538008,22894,TABLECLOTH RED APPLES DESIGN,2,2010-12-09 12:17:00,8.5,12683,France,17.0,2010,2010-12,2010-12-01"
"530338,85099B,JUMBO BAG RED RETROSPOT,100,2010-11-02 14:25:00,1.65,13798,United Kingdom,165.0,2010,2010-11,2010-11-01"
"515530,22383,LUNCH BAG SUKI  DESIGN,20,2010-07-13 12:07:00,1.65,14680,United Kingdom,33.0,2010,2010-07,2010-07-01"
"503546,21472,LADYBIRD + BEE RAFFIA FOOD COVER,6,2010-04-01 14:51:00,3.75,16351,United Kingdom,22.5,2010,2010-04,2010-04-01"
"535777,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,6,2010-11-28 13:43:00,3.75,13735,United Kingdom,22.5,2010,2010-11,2010-11-01"
"502749,21508,VINTAGE KID DOLLY CARD,12,2010-03-26 13:08:00,0.42,18245,United Kingdom,5.04,2010,2010-03,2010-03-01"
"501902,85099F,JUMBO BAG STRAWBERRY,30,2010-03-21 15:49:00,1.95,12796,Netherlands,58.5,2010,2010-03,2010-03-01"
"504848,21472,LADYBIRD + BEE RAFFIA FOOD COVER,1,2010-04-16 17:12:00,3.75,14623,United Kingdom,3.75,2010,2010-04,2010-04-01"
"521390,20728,LUNCH BAG CARS BLUE,5,2010-09-05 14:03:00,1.65,16327,United Kingdom,8.25,2010,2010-09,2010-09-01"
"526418,22273,FELTCRAFT DOLL MOLLY,2,2010-10-11 14:33:00,2.95,15898,United Kingdom,5.9,2010,2010-10,2010-10-01"
"533759,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2010-11-18 14:45:00,0.85,14911,EIRE,20.4,2010,2010-11,2010-11-01"
"497027,48129,DOOR MAT TOPIARY,2,2010-02-05 13:17:00,6.75,13658,United Kingdom,13.5,2010,2010-02,2010-02-01"
"530928,85049A,TRADITIONAL CHRISTMAS RIBBONS,3,2010-11-04 16:58:00,1.25,17576,United Kingdom,3.75,2010,2010-11,2010-11-01"
"492528,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2009-12-17 12:42:00,1.25,16945,United Kingdom,15.0,2009,2009-12,2009-12-01"
"519514,21790,VINTAGE SNAP CARDS,72,2010-08-18 09:19:00,0.72,14156,EIRE,51.84,2010,2010-08,2010-08-01"
"514530,82494L,WOODEN FRAME ANTIQUE WHITE,12,2010-07-05 09:59:00,2.55,17850,United Kingdom,30.6,2010,2010-07,2010-07-01"
"513020,21914,BLUE HARMONICA IN BOX,12,2010-06-21 11:57:00,1.25,13707,United Kingdom,15.0,2010,2010-06,2010-06-01"
"490528,22176,BLUE OWL SOFT TOY,1,2009-12-06 15:48:00,2.95,16686,United Kingdom,2.95,2009,2009-12,2009-12-01"
"503067,22487,WHITE WOOD GARDEN PLANT LADDER,2,2010-03-30 09:47:00,9.95,14911,EIRE,19.9,2010,2010-03,2010-03-01"
"494001,21533,RETRO SPOT LARGE MILK JUG,3,2010-01-10 14:21:00,4.95,13319,United Kingdom,14.85,2010,2010-01,2010-01-01"
"494889,84824,DANISH ROSE UMBRELLA STAND,1,2010-01-19 13:09:00,15.95,14472,United Kingdom,15.95,2010,2010-01,2010-01-01"
"502247,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,4,2010-03-23 13:52:00,9.95,17147,United Kingdom,39.8,2010,2010-03,2010-03-01"
"524143,22592,CARDHOLDER HOLLY WREATH METAL,4,2010-09-27 15:15:00,3.75,16503,United Kingdom,15.0,2010,2010-09,2010-09-01"
"522082,21231,SWEETHEART CERAMIC TRINKET BOX,3,2010-09-12 11:44:00,1.25,16608,United Kingdom,3.75,2010,2010-09,2010-09-01"
"499474,21578,WOODLAND DESIGN  COTTON TOTE BAG,2,2010-02-28 12:29:00,2.25,15421,United Kingdom,4.5,2010,2010-02,2010-02-01"
"516326,82582,AREA PATROLLED METAL SIGN,2,2010-07-19 15:49:00,2.1,17515,United Kingdom,4.2,2010,2010-07,2010-07-01"
"524747,22380,TOY TIDY SPACEBOY,5,2010-09-30 14:46:00,2.1,14156,EIRE,10.5,2010,2010-09,2010-09-01"
"518649,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,12,2010-08-10 13:01:00,2.1,13501,Switzerland,25.200000000000003,2010,2010-08,2010-08-01"
"512468,22622,BOX OF VINTAGE ALPHABET BLOCKS,3,2010-06-16 10:53:00,9.95,18042,United Kingdom,29.85,2010,2010-06,2010-06-01"
"509451,21577,SAVE THE PLANET COTTON TOTE BAG,6,2010-05-24 09:32:00,2.25,15306,United Kingdom,13.5,2010,2010-05,2010-05-01"
"537209,20615,BLUE POLKADOT PASSPORT COVER,1,2010-12-05 15:12:00,2.1,14606,United Kingdom,2.1,2010,2010-12,2010-12-01"
"519910,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,12,2010-08-22 13:46:00,1.25,13157,United Kingdom,15.0,2010,2010-08,2010-08-01"
"520407,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2010-08-26 09:31:00,2.55,14215,United Kingdom,15.3,2010,2010-08,2010-08-01"
"499494,21482,MUSHROOM BLUE HOT WATER BOTTLE,2,2010-02-28 14:12:00,2.95,16283,United Kingdom,5.9,2010,2010-02,2010-02-01"
"529315,21531,RED RETROSPOT SUGAR JAM BOWL,6,2010-10-27 13:29:00,2.55,14911,EIRE,15.3,2010,2010-10,2010-10-01"
"528744,22745,POPPY'S PLAYHOUSE BEDROOM,1,2010-10-24 14:21:00,2.1,18110,United Kingdom,2.1,2010,2010-10,2010-10-01"
"503713,22423,REGENCY CAKESTAND 3 TIER,1,2010-04-06 14:39:00,12.75,14265,Unspecified,12.75,2010,2010-04,2010-04-01"
"523144,22810,SET OF 6 T-LIGHTS SNOWMEN,6,2010-09-20 14:38:00,2.95,13431,United Kingdom,17.700000000000003,2010,2010-09,2010-09-01"
"526200,35980C,REDWHITE STRIPE SCANDINAVIAN HEART,12,2010-10-10 13:03:00,0.38,15266,United Kingdom,4.5600000000000005,2010,2010-10,2010-10-01"
"489791,21471,STRAWBERRY RAFFIA FOOD COVER,1,2009-12-02 12:06:00,3.75,15542,United Kingdom,3.75,2009,2009-12,2009-12-01"
"533067,22080,RIBBON REEL POLKADOTS,5,2010-11-15 17:14:00,1.65,17284,United Kingdom,8.25,2010,2010-11,2010-11-01"
"502674,22138,BAKING SET 9 PIECE RETROSPOT,12,2010-03-26 09:58:00,4.95,16286,United Kingdom,59.400000000000006,2010,2010-03,2010-03-01"
"534808,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-11-24 12:36:00,2.95,14552,United Kingdom,5.9,2010,2010-11,2010-11-01"
"494875,22035,VINTAGE CARAVAN GREETING CARD,72,2010-01-19 12:31:00,0.36,17511,United Kingdom,25.92,2010,2010-01,2010-01-01"
"529763,84990,60 GOLD AND SILVER FAIRY CAKE CASES,4,2010-10-29 15:00:00,0.55,14081,United Kingdom,2.2,2010,2010-10,2010-10-01"
"509041,22116,METAL SIGN HIS DINNER IS SERVED,6,2010-05-20 10:04:00,2.95,14334,United Kingdom,17.700000000000003,2010,2010-05,2010-05-01"
"503986,22334,DINOSAUR PARTY BAG + STICKER SET,8,2010-04-09 10:12:00,1.65,16040,United Kingdom,13.2,2010,2010-04,2010-04-01"
"521115,84991,60 TEATIME FAIRY CAKE CASES,48,2010-09-02 11:30:00,0.55,14911,EIRE,26.4,2010,2010-09,2010-09-01"
"499604,20724,RED SPOTTY CHARLOTTE BAG,10,2010-03-01 12:35:00,0.85,13018,United Kingdom,8.5,2010,2010-03,2010-03-01"
"519994,22639,SET OF 4 NAPKIN CHARMS HEARTS,6,2010-08-23 11:31:00,2.55,14249,United Kingdom,15.3,2010,2010-08,2010-08-01"
"507148,22612,TEA COSY VINTAGE UNION JACK,4,2010-05-06 12:54:00,3.75,12388,Australia,15.0,2010,2010-05,2010-05-01"
"500114,21894,POTTING SHED SEED ENVELOPES,12,2010-03-04 12:53:00,1.25,18272,United Kingdom,15.0,2010,2010-03,2010-03-01"
"529156,20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,1,2010-10-26 16:47:00,2.95,16549,United Kingdom,2.95,2010,2010-10,2010-10-01"
"530796,21993,FLORAL FOLK STATIONERY SET,1,2010-11-04 12:27:00,2.95,16391,United Kingdom,2.95,2010,2010-11,2010-11-01"
"532692,21849,SILVER DIAMANTE PEN IN GIFT BOX,1,2010-11-14 12:47:00,4.95,14807,United Kingdom,4.95,2010,2010-11,2010-11-01"
"509851,21238,RED SPOTTY CUP,8,2010-05-26 09:05:00,0.85,14911,EIRE,6.8,2010,2010-05,2010-05-01"
"503703,22055,MINI CAKE STAND  HANGING STRAWBERY,1,2010-04-06 13:42:00,1.65,17841,United Kingdom,1.65,2010,2010-04,2010-04-01"
"522273,21478,SILVER SKULL HOT WATER BOTTLE,1,2010-09-13 12:41:00,3.75,16470,United Kingdom,3.75,2010,2010-09,2010-09-01"
"508079,21564,PINK  HEART SHAPE LOVE BUCKET,3,2010-05-12 16:42:00,2.95,17092,United Kingdom,8.850000000000001,2010,2010-05,2010-05-01"
"529351,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,2010-10-28 09:29:00,0.42,12766,Portugal,10.5,2010,2010-10,2010-10-01"
"507393,22201,FRYING PAN BLUE POLKADOT,8,2010-05-09 12:49:00,4.25,14911,EIRE,34.0,2010,2010-05,2010-05-01"
"535531,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2010-11-26 15:16:00,1.25,17841,United Kingdom,5.0,2010,2010-11,2010-11-01"
"534187,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1,2010-11-21 14:10:00,2.1,16501,United Kingdom,2.1,2010,2010-11,2010-11-01"
"519407,21114,LAVENDER SCENTED FABRIC HEART,10,2010-08-17 09:47:00,1.25,15498,United Kingdom,12.5,2010,2010-08,2010-08-01"
"533113,22156,HEART DECORATION WITH PEARLS,4,2010-11-16 12:19:00,0.85,17852,United Kingdom,3.4,2010,2010-11,2010-11-01"
"538040,22916,HERB MARKER THYME,12,2010-12-09 13:08:00,0.65,16520,United Kingdom,7.800000000000001,2010,2010-12,2010-12-01"
"526508,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,10,2010-10-12 10:44:00,0.85,16039,United Kingdom,8.5,2010,2010-10,2010-10-01"
"532672,21316,SMALL CHUNKY GLASS ROMAN  BOWL,8,2010-11-14 11:50:00,2.95,17495,United Kingdom,23.6,2010,2010-11,2010-11-01"
"501030,21695,SMALL SILVER FLOWER CANDLE POT,6,2010-03-11 17:37:00,2.55,17448,United Kingdom,15.3,2010,2010-03,2010-03-01"
"490212,21732,RED HANGING METAL STAR TLIGHT HLDR,2,2009-12-04 12:07:00,3.75,16883,United Kingdom,7.5,2009,2009-12,2009-12-01"
"498588,21080,SET/20 RED SPOTTY PAPER NAPKINS,12,2010-02-21 15:18:00,0.85,12945,United Kingdom,10.2,2010,2010-02,2010-02-01"
"495963,22066,LOVE HEART TRINKET POT,14,2010-01-28 10:42:00,1.45,13448,United Kingdom,20.3,2010,2010-01,2010-01-01"
"531759,85049G,CHOCOLATE BOX RIBBONS,1,2010-11-09 13:34:00,1.25,16740,United Kingdom,1.25,2010,2010-11,2010-11-01"
"525888,21272,SALLE DE BAIN HOOK,3,2010-10-07 15:01:00,1.25,16906,United Kingdom,3.75,2010,2010-10,2010-10-01"
"501011,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2010-03-11 15:36:00,1.95,15768,United Kingdom,3.9,2010,2010-03,2010-03-01"
"527104,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,2010-10-14 17:09:00,1.25,14911,EIRE,15.0,2010,2010-10,2010-10-01"
"512381,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,5,2010-06-15 12:11:00,1.95,16940,United Kingdom,9.75,2010,2010-06,2010-06-01"
"532336,22550,HOLIDAY FUN LUDO,4,2010-11-11 15:47:00,3.75,16471,United Kingdom,15.0,2010,2010-11,2010-11-01"
"512892,85232B,SET/3 RUSSIAN DOLL STACKING TINS,3,2010-06-18 12:28:00,4.95,12802,Netherlands,14.85,2010,2010-06,2010-06-01"
"504855,79321,CHILLI LIGHTS,1,2010-04-18 11:14:00,4.95,15569,United Kingdom,4.95,2010,2010-04,2010-04-01"
"537335,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-12-06 12:15:00,2.95,15048,United Kingdom,2.95,2010,2010-12,2010-12-01"
"537374,22865,HAND WARMER OWL DESIGN,1,2010-12-06 12:55:00,2.1,17259,United Kingdom,2.1,2010,2010-12,2010-12-01"
"531433,22555,PLASTERS IN TIN STRONGMAN,12,2010-11-08 11:54:00,1.65,13317,United Kingdom,19.8,2010,2010-11,2010-11-01"
"501928,16011,ANIMAL STICKERS,24,2010-03-22 11:01:00,0.21,16895,United Kingdom,5.04,2010,2010-03,2010-03-01"
"535235,84251C,""GREETING CARD, TWO SISTERS."",12,2010-11-25 12:28:00,0.19,16709,United Kingdom,2.28,2010,2010-11,2010-11-01"
"504409,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2010-04-13 12:21:00,1.25,13089,United Kingdom,15.0,2010,2010-04,2010-04-01"
"499459,84378,SET OF 3 HEART COOKIE CUTTERS,12,2010-02-28 11:13:00,1.25,15149,United Kingdom,15.0,2010,2010-02,2010-02-01"
"491642,21974,SET OF 36 PAISLEY FLOWER DOILIES,3,2009-12-11 16:33:00,1.45,14130,United Kingdom,4.35,2009,2009-12,2009-12-01"
"502844,22333,RETRO SPORT PARTY BAG + STICKER SET,8,2010-03-28 13:38:00,1.65,14291,United Kingdom,13.2,2010,2010-03,2010-03-01"
"503251,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2010-03-31 10:32:00,5.45,15754,United Kingdom,16.35,2010,2010-03,2010-03-01"
"535274,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,7,2010-11-25 13:51:00,0.85,14415,United Kingdom,5.95,2010,2010-11,2010-11-01"
"526892,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2010-10-13 14:46:00,1.65,13665,United Kingdom,16.5,2010,2010-10,2010-10-01"
"529157,22781,GUMBALL MAGAZINE RACK,1,2010-10-26 16:49:00,7.65,13969,United Kingdom,7.65,2010,2010-10,2010-10-01"
"532152,22379,RECYCLING BAG RETROSPOT,1,2010-11-11 12:13:00,2.1,16395,United Kingdom,2.1,2010,2010-11,2010-11-01"
"525919,35965,FOLKART HEART NAPKIN RINGS,3,2010-10-07 16:28:00,2.95,13280,United Kingdom,8.850000000000001,2010,2010-10,2010-10-01"
"519401,82567,""AIRLINE LOUNGE,METAL SIGN"",12,2010-08-16 16:54:00,2.1,13564,United Kingdom,25.200000000000003,2010,2010-08,2010-08-01"
"489522,20987,GEISHA GIRL CHOPSTICKS SET/5,6,2009-12-01 11:45:00,1.95,15998,United Kingdom,11.7,2009,2009-12,2009-12-01"
"528763,84006,MAGIC TREE -PAPER FLOWERS,12,2010-10-24 15:57:00,0.85,12926,United Kingdom,10.2,2010,2010-10,2010-10-01"
"517817,22245,""HOOK, 1 HANGER ,MAGIC GARDEN"",192,2010-08-02 12:12:00,0.72,18087,United Kingdom,138.24,2010,2010-08,2010-08-01"
"497935,21622,VINTAGE UNION JACK CUSHION COVER,4,2010-02-15 10:47:00,4.95,13408,United Kingdom,19.8,2010,2010-02,2010-02-01"
"495527,21625,VINTAGE UNION JACK APRON,3,2010-01-25 14:50:00,6.95,15611,United Kingdom,20.85,2010,2010-01,2010-01-01"
"532055,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-11-10 14:26:00,8.5,15529,United Kingdom,8.5,2010,2010-11,2010-11-01"
"521978,21467,CHERRY CROCHET FOOD COVER,6,2010-09-10 08:50:00,3.75,12760,Netherlands,22.5,2010,2010-09,2010-09-01"
"506281,82583,HOT BATHS METAL SIGN,5,2010-04-28 16:17:00,2.1,14395,United Kingdom,10.5,2010,2010-04,2010-04-01"
"498283,47583B,SET OF 3 WICKER BASKET TEA AND CAKE,19,2010-02-17 16:40:00,7.0,17858,United Kingdom,133.0,2010,2010-02,2010-02-01"
"537262,22684,FRENCH BLUE METAL DOOR SIGN 9,2,2010-12-06 11:26:00,1.25,15039,United Kingdom,2.5,2010,2010-12,2010-12-01"
"530346,22624,IVORY KITCHEN SCALES,2,2010-11-02 15:42:00,8.5,14733,United Kingdom,17.0,2010,2010-11,2010-11-01"
"496441,20658,RED SPOTTY LUGGAGE TAG,2,2010-02-01 13:25:00,1.25,17377,United Kingdom,2.5,2010,2010-02,2010-02-01"
"511864,22163,HEART STRING MEMO HOLDER HANGING,1,2010-06-11 10:23:00,2.95,15910,United Kingdom,2.95,2010,2010-06,2010-06-01"
"502490,22586,FELTCRAFT HAIRBAND PINK AND BLUE,12,2010-03-25 10:04:00,0.85,14640,United Kingdom,10.2,2010,2010-03,2010-03-01"
"532664,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,2,2010-11-14 11:34:00,1.65,13684,United Kingdom,3.3,2010,2010-11,2010-11-01"
"494108,22282,12 EGG HOUSE PAINTED WOOD,2,2010-01-11 12:29:00,12.75,17529,United Kingdom,25.5,2010,2010-01,2010-01-01"
"511933,21542,WOODLAND WATER TRANSFER TATTOOS,6,2010-06-11 11:53:00,0.85,18001,United Kingdom,5.1,2010,2010-06,2010-06-01"
"523133,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,12,2010-09-20 14:04:00,2.1,16168,United Kingdom,25.200000000000003,2010,2010-09,2010-09-01"
"529934,21928,JUMBO BAG SCANDINAVIAN PAISLEY,5,2010-10-31 14:25:00,1.95,14415,United Kingdom,9.75,2010,2010-10,2010-10-01"
"520744,22502,PICNIC BASKET WICKER SMALL,16,2010-08-31 10:47:00,3.75,13178,United Kingdom,60.0,2010,2010-08,2010-08-01"
"500362,22487,WHITE WOOD GARDEN PLANT LADDER,1,2010-03-07 16:12:00,9.95,17449,United Kingdom,9.95,2010,2010-03,2010-03-01"
"501386,84987,SET OF 36 TEATIME PAPER DOILIES,6,2010-03-16 11:14:00,1.45,16779,United Kingdom,8.7,2010,2010-03,2010-03-01"
"514498,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,2010-07-04 10:45:00,0.85,16782,United Kingdom,0.85,2010,2010-07,2010-07-01"
"496321,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,2010-01-31 12:43:00,2.95,16014,United Kingdom,2.95,2010,2010-01,2010-01-01"
"522991,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2010-09-19 15:16:00,2.95,13709,United Kingdom,17.700000000000003,2010,2010-09,2010-09-01"
"531835,21136,PAINTED METAL PEARS ASSORTED,16,2010-11-09 19:21:00,1.69,14515,United Kingdom,27.04,2010,2010-11,2010-11-01"
"526853,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2010-10-13 12:48:00,0.85,12540,Spain,10.2,2010,2010-10,2010-10-01"
"501049,21390,FILIGRIS HEART WITH BUTTERFLY,288,2010-03-12 10:41:00,1.06,14646,Netherlands,305.28000000000003,2010,2010-03,2010-03-01"
"509014,22430,ENAMEL WATERING CAN CREAM,4,2010-05-19 13:36:00,4.95,15570,United Kingdom,19.8,2010,2010-05,2010-05-01"
"515020,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2010-07-08 09:13:00,0.55,12399,Belgium,13.2,2010,2010-07,2010-07-01"
"518950,22652,TRAVEL SEWING KIT,12,2010-08-12 15:06:00,1.65,15296,United Kingdom,19.8,2010,2010-08,2010-08-01"
"501767,85049G,CHOCOLATE BOX RIBBONS,2,2010-03-19 11:39:00,1.25,16335,United Kingdom,2.5,2010,2010-03,2010-03-01"
"496882,22183,CAKE STAND VICTORIAN FILIGREE MED,1,2010-02-04 14:13:00,6.75,15167,United Kingdom,6.75,2010,2010-02,2010-02-01"
"505718,21473,SWEETHEART CREAM STEEL TABLE RECT,2,2010-04-25 13:26:00,19.95,13609,United Kingdom,39.9,2010,2010-04,2010-04-01"
"524715,82580,BATHROOM METAL SIGN,12,2010-09-30 13:08:00,0.55,13966,United Kingdom,6.6000000000000005,2010,2010-09,2010-09-01"
"511710,21506,""FANCY FONT BIRTHDAY CARD,"",12,2010-06-10 10:23:00,0.42,17350,United Kingdom,5.04,2010,2010-06,2010-06-01"
"537603,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2010-12-07 12:49:00,1.25,14673,United Kingdom,30.0,2010,2010-12,2010-12-01"
"491994,84558A,3D DOG PICTURE PLAYING CARDS,6,2009-12-15 10:36:00,2.95,17251,United Kingdom,17.700000000000003,2009,2009-12,2009-12-01"
"514188,22637,PIGGY BANK RETROSPOT,6,2010-06-30 15:53:00,2.55,13319,United Kingdom,15.3,2010,2010-06,2010-06-01"
"499009,22386,JUMBO BAG PINK WITH WHITE SPOTS,200,2010-02-24 11:59:00,1.65,17511,United Kingdom,330.0,2010,2010-02,2010-02-01"
"491453,85142,JARDIN ETCHED GLASS GINGER JAR,1,2009-12-11 11:15:00,7.95,17238,United Kingdom,7.95,2009,2009-12,2009-12-01"
"515420,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,12,2010-07-12 13:15:00,0.85,17365,United Kingdom,10.2,2010,2010-07,2010-07-01"
